age,length_of_service,gender_short,STATUS,BUSINESS_UNIT,job_level,dept_category
64,12,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,1,1
40,8,0,0,1,1,1
41,9,0,0,1,1,1
42,10,0,0,1,1,1
43,11,0,0,1,1,1
44,12,0,0,1,1,1
45,13,0,0,1,1,1
46,14,0,0,1,1,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
59,7,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
59,7,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
59,7,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
59,7,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
59,7,0,0,1,0,1
60,8,0,0,1,0,1
61,9,0,0,1,0,1
62,10,0,0,1,0,1
63,11,0,0,1,0,1
64,12,0,0,1,0,1
59,7,1,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
58,7,0,0,1,0,1
59,8,0,0,1,0,1
60,9,0,0,1,0,1
61,10,0,0,1,0,1
62,11,0,0,1,0,1
63,12,0,0,1,0,1
64,13,0,0,1,0,1
58,7,1,0,1,0,1
59,8,1,0,1,0,1
39,7,0,0,1,0,1
40,8,0,0,1,0,1
41,9,0,0,1,0,1
42,10,0,0,1,0,1
43,11,0,0,1,0,1
44,12,0,0,1,0,1
45,13,0,0,1,0,1
46,14,0,0,1,0,1
47,15,0,0,1,0,1
48,16,0,0,1,0,1
39,7,1,0,1,0,1
40,8,1,0,1,0,1
41,9,1,0,1,0,1
42,10,1,0,1,0,1
43,11,1,0,1,0,1
44,12,1,0,1,0,1
45,13,1,0,1,0,1
46,14,1,0,1,0,1
47,15,1,0,1,0,1
48,16,1,0,1,0,1
38,7,1,0,1,0,1
39,8,1,0,1,0,1
40,9,1,0,1,0,1
41,10,1,0,1,0,1
42,11,1,0,1,0,1
